timestamp,pair,open,high,low,close,volume,lower_band,middle_band,upper_band,bb_touch_strength,bb_position,bb_width_pct,rsi_value,rsi_divergence,volume_ratio,candle_rejection,candle_body_pct,atr_pct,trend_strength,prev_candle_body_pct,prev_volume_ratio,gap_from_prev_close,price_momentum,prev_was_selloff,previous_touches,time_since_last_touch,support_distance_pct,session
2011.04.05 00:00:00,EURUSD,1.421960,1.424450,1.415110,1.422190,59963,1.388430,1.410403,1.432377,1.019216,0.768200,3.115898,64.675817,0,0.948053,-29.782609,0.016172,0.763667,2.799791,-0.080874,0.935061,-0.000703,-0.291703,0,0,40,24.060780,3
2011.04.06 00:00:00,EURUSD,1.422180,1.434830,1.420730,1.433120,66191,1.390510,1.412550,1.434591,1.021733,0.966622,3.120720,70.346571,0,1.050318,-0.132541,0.763369,0.773988,2.837453,0.016172,0.948053,-0.000703,0.397142,0,0,41,24.639946,3
2011.04.07 00:00:00,EURUSD,1.433090,1.433620,1.424240,1.430770,68976,1.393714,1.414581,1.435448,1.021903,0.887909,2.950273,67.825450,0,1.037722,-2.814655,-0.162150,0.766711,2.903667,0.763369,1.050318,-0.002093,0.247056,0,0,42,24.516170,3
2011.04.08 00:00:00,EURUSD,1.430740,1.448690,1.429080,1.448260,70298,1.392809,1.417055,1.441301,1.026042,1.143508,3.422030,75.005171,0,1.059048,-0.094749,1.209728,0.800065,2.948562,-0.162150,1.037722,-0.002097,0.339830,0,0,43,25.427755,3
2011.04.09 00:00:00,EURUSD,1.448220,1.448250,1.448200,1.448230,12,1.393051,1.419481,1.445911,1.039588,1.043875,3.723867,74.974266,0,0.000193,-2.000000,0.000690,0.743229,3.031362,1.209728,1.059048,-0.002762,1.337924,0,0,44,25.426210,3
2011.04.11 00:00:00,EURUSD,1.445300,1.448250,1.442050,1.443530,59542,1.396527,1.422004,1.447482,1.032598,0.922436,3.583366,70.101025,0,0.981028,-0.836158,-0.122616,0.723067,3.113458,0.000690,0.000193,-0.202316,-0.424665,0,0,45,25.183405,3
2011.04.12 00:00:00,EURUSD,1.443540,1.451830,1.437700,1.447710,76631,1.398231,1.424295,1.450360,1.028228,0.949164,3.659990,71.853277,0,1.279351,-1.400480,0.288041,0.739197,3.164063,-0.122616,0.981028,0.000693,-0.301654,0,0,46,25.399424,3
2011.04.13 00:00:00,EURUSD,1.447690,1.451930,1.441300,1.444210,70822,1.398339,1.425609,1.452880,1.030723,0.841040,3.825769,68.246675,0,1.190521,-0.836207,-0.240962,0.740635,3.244521,0.288041,1.279351,-0.001381,0.250400,0,0,47,25.218632,3
2011.04.14 00:00:00,EURUSD,1.444220,1.451410,1.436470,1.448710,73762,1.397959,1.426949,1.455940,1.027548,0.875298,4.063344,70.310104,0,1.225673,-1.726058,0.309931,0.759258,3.308009,-0.240962,1.190521,0.000692,-0.335114,0,0,48,25.450918,3
2011.04.15 00:00:00,EURUSD,1.448720,1.450290,1.439050,1.442820,67710,1.398514,1.428100,1.457686,1.028985,0.748762,4.143474,64.410231,0,1.119818,-0.638983,-0.408921,0.763548,3.387626,0.309931,1.225673,0.000690,0.179607,0,0,49,25.146588,3
2011.04.16 00:00:00,EURUSD,1.442870,1.442910,1.442700,1.442850,8,1.400787,1.429761,1.458736,1.029921,0.725862,4.053068,64.426605,0,0.000141,-7.500000,-0.001386,0.710034,3.459836,-0.408921,1.119818,0.003465,0.253640,0,0,50,25.148144,3
2011.04.18 00:00:00,EURUSD,1.441620,1.441990,1.415740,1.423370,74593,1.401510,1.430070,1.458631,1.010153,0.382697,3.994292,48.744791,0,1.306793,-0.418082,-1.282168,0.804386,3.562802,-0.001386,0.000141,-0.085248,-1.868718,0,0,51,24.123735,3
2011.04.19 00:00:00,EURUSD,1.423340,1.435200,1.420510,1.433390,70908,1.404468,1.431306,1.458144,1.011422,0.538825,3.750185,54.834559,0,1.237298,-0.281592,0.701135,0.814911,3.594179,-1.282168,1.306793,-0.002108,0.336926,0,0,52,24.654142,3
2011.04.20 00:00:00,EURUSD,1.433400,1.454370,1.432780,1.452260,75087,1.407294,1.433488,1.459682,1.018110,0.858324,3.654603,63.604543,0,1.291792,-0.032874,1.298666,0.853060,3.615919,0.701135,1.237298,0.000698,0.863774,0,0,53,25.633151,3
2011.04.21 00:00:00,EURUSD,1.452270,1.464780,1.450500,1.455160,70458,1.409961,1.435684,1.461408,1.028752,0.878558,3.583415,64.737760,0,1.202981,-0.612457,0.198604,0.860644,3.667397,1.298666,1.291792,0.000689,1.236757,0,0,54,25.781357,3
2011.04.22 00:00:00,EURUSD,1.455170,1.458730,1.453390,1.456080,34958,1.412928,1.437850,1.462772,1.028637,0.865740,3.466573,65.108915,0,0.614316,-1.956044,0.062497,0.824860,3.722886,0.198604,1.202981,0.000687,0.199242,0,0,55,25.828251,3
2011.04.23 00:00:00,EURUSD,1.455950,1.456000,1.455900,1.455970,13,1.415951,1.439866,1.463781,1.028214,0.836685,3.321906,65.020792,0,0.000243,-2.500000,0.001374,0.766883,3.784583,0.062497,0.614316,-0.008928,0.172700,0,0,56,25.822647,3
2011.04.25 00:00:00,EURUSD,1.456040,1.462590,1.452510,1.458030,54232,1.417711,1.441603,1.465496,1.024546,0.843761,3.314686,65.950229,0,1.029091,-1.773869,0.136486,0.760481,3.827445,0.001374,0.000243,0.004808,-0.232846,0,0,57,25.927450,3
2011.04.26 00:00:00,EURUSD,1.457990,1.465590,1.449290,1.464300,64102,1.419332,1.443646,1.467961,1.021107,0.924717,3.368472,68.678211,0,1.146661,-1.378764,0.430923,0.782649,3.857444,0.136486,1.029091,-0.002743,-0.221685,0,0,58,26.244622,3
2011.04.27 00:00:00,EURUSD,1.464310,1.479460,1.463210,1.478730,70604,1.419817,1.446484,1.473152,1.030563,1.104578,3.687253,73.867339,0,1.250879,-0.076283,0.975161,0.798147,3.887809,0.430923,1.146661,0.000683,0.960470,0,0,59,26.964355,3
2011.04.28 00:00:00,EURUSD,1.478740,1.488090,1.476760,1.482170,72458,1.420991,1.449483,1.477976,1.039247,1.073592,3.931444,74.933489,0,1.269673,-0.577259,0.231417,0.794018,3.952023,0.975161,1.250879,0.000676,0.926046,0,0,60,27.133865,3
2011.04.29 00:00:00,EURUSD,1.482160,1.487720,1.480340,1.480480,50130,1.421388,1.451852,1.482315,1.041475,0.969885,4.196480,73.350240,0,0.890959,-0.083333,-0.113477,0.773750,4.022459,0.231417,1.269673,-0.000675,0.242423,0,0,61,27.050686,3
2011.04.30 00:00:00,EURUSD,1.480520,1.480620,1.480520,1.480620,6,1.423042,1.454344,1.485646,1.040391,0.919720,4.304596,73.400379,0,0.000114,0.000000,0.006754,0.719090,4.092059,-0.113477,0.890959,0.002702,0.012159,0,0,62,27.057584,3
2011.05.02 00:00:00,EURUSD,1.482490,1.490120,1.476320,1.482880,64783,1.422560,1.456075,1.489590,1.037791,0.899892,4.603514,74.242830,0,1.233000,-15.820513,0.026300,0.733182,4.142823,0.006754,0.000114,0.126298,-0.283684,0,0,63,27.168753,3
2011.05.03 00:00:00,EURUSD,1.482880,1.488850,1.475420,1.482360,67512,1.422603,1.457782,1.492960,1.037127,0.849344,4.826252,73.664723,0,1.207384,-13.346154,-0.035079,0.745764,4.187276,0.026300,1.233000,0.000000,-0.060962,0,0,64,27.143204,3
2011.05.04 00:00:00,EURUSD,1.482390,1.493850,1.477480,1.482560,73198,1.423616,1.459733,1.495850,1.037836,0.816014,4.948442,73.749388,0,1.293279,-28.882353,0.011467,0.771271,4.231842,-0.035079,1.207384,0.002024,0.139621,0,0,65,27.153033,3
2011.05.05 00:00:00,EURUSD,1.482580,1.489890,1.450960,1.454010,78903,1.424247,1.460048,1.495849,1.018756,0.415672,4.904029,49.356170,0,1.391284,-0.106755,-1.964911,0.921487,4.332109,0.011467,1.293279,0.001349,-1.794948,0,0,66,25.722657,3
2011.05.06 00:00:00,EURUSD,1.454020,1.458730,1.431170,1.431490,91186,1.422089,1.459412,1.496735,1.006386,0.125941,5.114802,38.530355,0,1.579510,-0.014203,-1.573885,1.006647,4.399392,-1.964911,1.391284,0.000688,-1.363925,0,0,67,24.554136,3
2011.05.09 00:00:00,EURUSD,1.436560,1.444070,1.425480,1.436340,85523,1.420387,1.458794,1.497200,1.003585,0.207684,5.265471,41.506048,0,1.466479,-49.363636,-0.015317,1.024034,4.397392,-1.573885,1.579510,0.354176,-0.397577,1,0,68,24.808889,3
2011.05.10 00:00:00,EURUSD,1.436350,1.441180,1.427000,1.440830,89095,1.420113,1.458694,1.497275,1.004850,0.268488,5.289815,44.199178,0,1.500223,-2.087054,0.310932,1.018223,4.400033,-0.015317,1.466479,0.000696,0.106631,0,0,69,25.043204,3
2011.05.11 00:00:00,EURUSD,1.440860,1.442240,1.417200,1.419090,75285,1.415717,1.457506,1.499295,1.001048,0.040361,5.734357,35.642385,0,1.192129,-0.086817,-1.534082,1.086014,4.469815,0.310932,1.500223,0.002082,-0.686755,0,0,70,23.894890,3
